_id,viewing_product_id,referrer_url
5ed7f1ff84f6c5377e955e63,103176,https://www.glamira.fr/glamira-ring-rayanne.html?alloy=white-silber&diamond=opal&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4vnAUhys4BLhmm7aO9RyMWM9NK3VHpM7mSWWHtjQPb_jWmmkDIqVvQaAsTVEALw_wcB
5ed7effc84f6c5377e955a44,108574,https://www.glamira.es/glamira-pendant-kay.html?alloy=white-750&stone2=bluediamond&diamond=amethyst-cabochon
5ed7eff35c503836d6cebaee,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7eff380003437600416c3,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7eff134103036e28cfd42,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7efe4e0da54376c383f18,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7efe498c9ed378460181d,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7eea5385d1f36b89e5765,92278,https://www.glamira.nl/glamira-ring-anni.html?alloy=yellow-375&diamond=diamond-sapphire&stone2=diamond-sapphire&stone3=blackdiamond
5ed7eea1c671fc36b745593b,92278,https://www.glamira.nl/glamira-ring-anni.html?alloy=yellow-375&diamond=diamond-sapphire&stone2=diamond-sapphire&stone3=blackdiamond
5ed7ee9356b3dd37422521d3,92278,https://www.glamira.nl/glamira-ring-anni.html?alloy=yellow-375&diamond=diamond-sapphire&stone2=diamond-sapphire&stone3=blackdiamond
5ed7ee4f9d843b3706760e93,90169,https://www.glamira.it/glamira-anelli-lillian.html?itm_source=recommendation&itm_medium=sorting&stone2=diamond-Swarovsky&diamond=diamond-sapphire&alloy=red-375
5ed7edd25139e436c44b0fc9,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
5ed7edc7fe6972375a00018b,99316,https://www.glamira.ro/sense-muse-4-mm.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4t57GA7goSA_xntlRH298BGp_kdz8nwimdssxHCNlXflzG5ERq2_WgaAnF9EALw_wcB
