_id,product_id ,viewing_product_id,current_url
5ed8c6f0385d1f36b89f4cfa,,84895,https://www.glamira.cz/glamira-diamantove-prsten-fiona-skug100205.html?diamond=diamond-sapphire&alloy=white-585
5ed8c6ee2c94b7370c15ffda,,90166,https://www.glamira.de/glamira-ring-cecily.html?alloy=yellow-750&diamond=diamond-Brillant&stone2=diamond-Brillant
5ed8c6e54f117c373c86cd55,,97090,https://www.glamira.de/damenring-white-felicity-8mm.html?alloy=white_red-585&gclid=CjwKCAjwt-L2BRA_EiwAacX32WtaCtc4iIMptLpGFEjomvA9B83mjeuPXtACWFaFBbAa6weU_j6_LRoCsywQAvD_BwE
5ed8c58a71a3b936be93a834,,105907,https://www.glamira.de/herrenring-universe-adore-6-mm.html?alloy=white_red-585&alloy=white_red-585
5ed8c58878aa7636ca53f527,,92754,https://www.glamira.dk/ringe-til-maend-classic-expression-4-mm.html?alloy=yellow-375
5ed8c57c33eacf36f4d1c16b,,96443,https://www.glamira.si/glamira-ring-estrella.html?diamond=diamond-Brillant&alloy=yellow_white-585
5ed8c571bb30d63718bff5c4,,88261,https://www.glamira.cz/alluring-season.html?keyword=&matchtype=&gclid=EAIaIQobChMI6vvJo_Dn6QIVyOR3Ch2-oQjYEAQYBSABEgKky_D_BwE&alloy=white-silber&stone=diamond-Zirconia
5ed8c56984f6c5377e964a95,,96472,https://www.glamira.com.au/glamira-ring-charleen.html?itm_source=recommendation&itm_medium=sorting&stone2=greendiamond&synthetic=labdiamond&diamond=diamond-Brillant&alloy=white_red-silber_375
5ed8c55d66a4b3372415fb98,,89572,https://www.glamira.de/glamira-halsketten-macy.html?alloy=white-silber&diamond=diamond-sapphire
5ed8c6dd66936336eec39e75,,96677,https://www.glamira.co.uk/glamira-ring-yolanda.html?diamond=diamond-sapphire
5ed8c6dd71a3b936be93a9dd,,92763,https://www.glamira.dk/ringe-til-maend-classic-expression.html?alloy=white-375
5ed8c6da8000343760050a1a,,96466,https://www.glamira.hu/glamira-ring-elloine.html?alloy=white_red-585&stone2=diamond-Brillant&diamond=topaz-Blue
5ed8c6d833eacf36f4d1c337,,90736,https://www.glamira.co.uk/glamira-ring-gratia.html?alloy=red_white-585&diamond=pinksapphire
5ed8c6d366a4b3372415fd7a,,84767,https://www.glamira.co.uk/glamira-ring-lissy-skug100640.html?diamond=diamond-brillant&alloy=red_white-585
5ed8c6d09fade236dc1e9e09,,92793,https://www.glamira.be/herenring-classic-step-3mm.html?stone=diamond-Brillant&alloy=red-750
5ed8c6cc5c503836d6cfac74,,87933,https://www.glamira.co.uk/womens-ring-universe-lyra.html?alloy=yellow-375&stone=diamond-Zirconia
5ed8c6ca73c8be36d06a27c7,,98162,https://www.glamira.bg/glamira-earring-gerakas.html?diamond=tanzanite&alloy=white-silber
5ed8c6c3a32efc3766c56b51,,96677,https://www.glamira.bg/glamira-ring-yolanda.html?diamond=diamond-Brillant&stone2=diamond-Brillant&alloy=yellow_white-375
5ed8c6c0b9a5fa37545fd868,,98319,https://www.glamira.sk/glamira-ring-arnalda.html?alloy=red-585&diamond=diamond-sapphire&accent=white&stone2=diamond-Brillant
5ed8c6b88772593712600b08,,109780,https://www.glamira.cz/glamira-ring-cadence-1.6-crt.html?stone2=diamond-sapphire&diamond=diamond-sapphire&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=white-silber&fbclid=IwAR0ZKZ7TWJd7yVXzccCm2Rl8FK_a5CT_QZ3E2bp7CODhO0Z3bbIBHjUgghI
5ed8c62c5d4dd036fa177e53,,95501,https://www.glamira.lt/glamira-ring-azalea.html?alloy=white-750&diamond=emerald&stone2=diamond-Brillant
5ed8c624796d133700cef3bf,,90419,https://dev5.glamira.de/glde/glamira-anhanger-despina.html?diamond=fire-opal&alloy=yellow_white-585
5ed8c60a78aa7636ca53f5d8,,96827,https://www.glamira.com.tr/amazing-dimension-8mm.html?stone=diamond-Brillant&alloy=red-585
5ed8c55734103036e28dece0,,110467,https://www.glamira.cl/glamira-pendant-stian.html?alloy=yellow-585&diamond=ruby-Swarovsky
5ed8c6b266a4b3372415fd58,,96641,https://www.glamira.hu/glamira-ring-hibiscus.html
5ed8c6b09fade236dc1e9de2,,98202,https://www.glamira.ch/glamira-earring-siria.html?alloy=white-375&diamond=blackdiamond
5ed8c67c9fade236dc1e9da3,,92401,https://www.glamira.ch/glamira-earring-ainsley.html?alloy=yellow-750&diamond=diamond-Brillant&stone2=diamond-Brillant
5ed8c65966a4b3372415fced,,90738,https://www.glamira.fr/glamira-bagues-gorion.html?diamond=diamond-sapphire&gclid=EAIaIQobChMIrvPa5_Ln6QIVF57VCh1m-QG2EAkYCCABEgIoovD_BwE&alloy=white-silber
5ed8c5df80003437600508c3,,84771,https://www.glamira.pl/glamira-pierscionki-elena-skug100660.html?diamond=diamond-sapphire&alloy=red-585
5ed8c5c884f6c5377e964b11,,110413,https://www.glamira.cl/glamira-pendant-jaxton.html?alloy=white-375&stone2=cabochon-Onyx&diamond=ruby-Swarovsky
5ed8c5c598c9ed378461091a,,97817,https://www.glamira.pl/glamira-ring-sifnas.html?stone2=diamond-Brillant&alloy=white-750&diamond=sapphire&keyword=&matchtype=&gclid=CjwKCAjwt-L2BRA_EiwAacX32dre60Xfom8FmnkZhc98Uzr3OvDALOakyg9yY7CPhQDrpWch27W5kxoCtOYQAvD_BwE
